appid,Name,January 2019,February 2019,March 2019,April 2019,May 2019,June 2019,July 2019,August 2019,September 2019,October 2019,November 2019,December 2019,January 2020,February 2020,March 2020,April 2020,May 2020,June 2020,July 2020,August 2020,September 2020,October 2020,November 2020,December 2020,January 2021,February 2021,March 2021,April 2021,May 2021,June 2021,July 2021,August 2021,September 2021,October 2021,November 2021,December 2021,January 2022,February 2022,March 2022,April 2022,May 2022,June 2022,July 2022,August 2022,September 2022,October 2022,November 2022,December 2022
1447000.0,MotoGP™21,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.52,419.11,354.26,231.11,199.54,211.73,172.61,183.47,129.92,109.38,106.8,144.64,153.17,91.6,68.28,50.02,49.11,45.03,46.4,64.0,38.84
1448140.0,Beat Bolt City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448400.0,蓝实战队,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449060.0,RUNDOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449400.0,The Games: Winter Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450190.0,SUPER WHIPLASH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450790.0,Crazy Wheels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451200.0,召唤与合体,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451870.0,Sunset Drive 1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,0.93,3.5,1.93,1.35,1.72,1.41,1.28,1.02,1.01
1451950.0,Street Outlaws 2: Winner Takes All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453850.0,Pro Cycling Manager 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.9,1078.23,789.9,594.57,511.96,372.41,364.39,513.83,541.99,638.51,727.18,688.37,514.89,485.4,332.54,224.76,162.2,108.73,93.83
1454050.0,Tour de France 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.49,63.98,32.36,16.92,11.31,8.03,9.2,11.16,10.45,13.57,19.64,16.24,18.51,28.39,12.77,6.38,3.83,2.23,2.56
1454340.0,Auto Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455410.0,Sparks - Episode One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455540.0,Smash Track Drifters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456200.0,Initial Drift Online,,,,,,,,,,,,,,,,,,,,,,,,15.67,30.49,22.86,15.83,13.98,8.34,12.25,9.14,8.93,6.9,6.63,5.37,9.06,6.99,31.01,11.44,28.72,15.56,12.26,25.0,18.63,11.65,18.84,36.6,26.08
1457330.0,Routine Racers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457570.0,Taxi Chaos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457580.0,Speed 3: Grand Prix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457820.0,Cybergeist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458540.0,Velocity Legends - Action Racing Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458960.0,Tip Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459760.0,Mickey Storm and the Cursed Mask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460000.0,Racing Djani 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461200.0,Duck Life,,,,,,,,,,,,,,,,,,,,,,,,0.9,2.05,1.84,3.52,3.27,3.43,1.57,1.62,2.12,2.01,3.34,2.77,1.78,2.03,3.59,3.1,2.39,2.41,2.69,2.04,2.28,2.76,2.3,2.61,1.87
1461420.0,Subway Train Simulator 2D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462340.0,The Never Ending Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462760.0,Neon Wings: Air Race,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462810.0,WRC 10 FIA World Rally Championship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.7,175.97,133.32,142.06,199.71,171.55,109.2,107.7,99.77,90.25,100.74,98.21,86.4,91.13,82.0,66.27
1464290.0,Splash Cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464320.0,Callparin 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464850.0,CloseCall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466010.0,FPV Speed Drone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,1.35,1.36,1.09,0.87,0.85,1.04
1466830.0,Drift Long Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466840.0,Hyperblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468950.0,Devil Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469690.0,Drift King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47,5.94,6.04,3.23,1.96,2.03,1.71,0.87,1.02,1.17,1.33,1.17,1.68,1.23
1469890.0,NeoCube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470820.0,Mad Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473000.0,Lumber Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475470.0,Space Sprinter VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477630.0,Swing Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.48,23.13,24.61,16.35,12.55,12.26,10.65,11.34,12.89,13.1,8.08,8.48,7.24,5.68,7.25,8.08
1478340.0,Turbo Sliders Unlimited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.33,3.97,2.69,1.84,2.19,2.9,2.74,1.88
1481600.0,Fake Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481810.0,Ostrich Runner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482670.0,Oscillate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482700.0,Speed Stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,1.38,6.64,2.44,2.2,2.18,2.61
1482870.0,Midnight Legends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483340.0,极限挑战（Challenge Of Limits）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483580.0,Death Ski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484100.0,Matt's Project Zombies: Endless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485760.0,RunningMarty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486890.0,Mini Slide - Animal Race,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486970.0,PetDrivr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487030.0,Cygnus Pizza Race,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487730.0,Carperation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490130.0,CrashMetal - Cyberpunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490860.0,Til Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491090.0,Downslope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491120.0,Galaxy's Extreme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491340.0,Marble World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.29,40.58,37.38,28.05,41.88,35.31,33.9,32.08,28.26,27.35,48.57,43.19,35.2,32.87,39.13,39.79,28.56,34.55,32.74,32.58
1492230.0,Zaacar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492570.0,Race To Sanity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493410.0,Mini Car Money Chase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494120.0,인하로 77번길 : Muscle Dog Simulation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494910.0,pemsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.12,6.55,3.46,2.62,2.38,2.24,2.0,2.57,1.99
1495250.0,LineVox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495260.0,Fly The Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495380.0,Tricky Machines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37
1497530.0,StarPicker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501340.0,Sprint Racer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502550.0,Winter Sleigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502730.0,Street Football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503530.0,Minit Fun Racer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45,1.01,2.66,0.76,0.84,0.93,1.04
1504030.0,Hover Ship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504140.0,Ninja Ming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504550.0,循环世界,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504580.0,Maze Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504660.0,Arc Wizards 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508200.0,Cyber Rider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509010.0,Curiosaurios Club. Un viaje espacial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509400.0,Cargo Transportation: Low Poly ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509700.0,Marble Ball Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510100.0,Bushfires: Animal Rescue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510310.0,Dream Escape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511190.0,Super Toy Cars Offroad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511250.0,Vector Race,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511630.0,TrackDayR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87,4.88,3.46,2.65,2.33,1.89,1.42,1.89,2.37,2.75,2.13,1.12,2.79,2.89,1.74,1.62,4.3,6.98,22.58
1512300.0,Quick Race,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513250.0,溪风谷之战(roguelike moba game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513950.0,Motor Assailant: Betrayal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514300.0,The Tower Of TigerQiuQiu 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514740.0,Chaos Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514950.0,Neodash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516320.0,Skeleton King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519130.0,CARGAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520370.0,Mon Bazou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.97,237.02,559.27,448.5,707.14,327.99,328.11,363.31,239.38,160.44,141.67,226.71,274.67
1520640.0,Ultimate Bumper Cars - Dodgems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521050.0,ZombieVan Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521520.0,SKIIIIIIIIIIIIIIID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521820.0,LightWave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522350.0,Zombie Drift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523350.0,Rocket Drift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524750.0,Dude Simulator 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524810.0,Carotic - Academic Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525640.0,The Build And Race Hotrod Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527080.0,XTHRUST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527230.0,UC KART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527280.0,Starship Tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528240.0,Super Dirt Racers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528890.0,Climb Human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530890.0,Car Constructor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531720.0,Need for Drive - Open World Multiplayer Racing,,,,,,,,,,,,,,,,,,,,,,,,,,10.72,6.2,7.14,4.3,4.23,2.56,4.03,2.61,5.52,3.69,8.77,5.99,7.8,4.23,9.07,4.77,7.86,11.12,8.36,4.56,8.13,5.89,12.16
1531730.0,Japanese Drag Racing (JDM) - ジェイディーエム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531800.0,Retro Racer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534180.0,Super Woden GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534810.0,CityPunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535200.0,Rocket Skates VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535490.0,Eggcelerate!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01
1535500.0,Mini Car Racing - Tiny Split Screen Tournament,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536590.0,Cyclotronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536740.0,TrackMaster: Free-For-All Motorsport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537410.0,Twilight Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537470.0,Velocity Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538810.0,Physics car FOREVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539800.0,Baldy Bounce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541040.0,Formula Bit Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542100.0,Wheelie King Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542790.0,SRX: The Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.94,14.76,10.73,5.64,4.14,3.58,4.26,4.14,3.81,3.11,3.41,5.96,7.3,6.29,4.41,4.31,3.32,2.95,3.8
1543650.0,Car Looper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545270.0,Power Of Slide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545600.0,Grapple Hoops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547820.0,TOP TRUCK DRIVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548400.0,Roll a Ball With Your Friends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551360.0,Forza Horizon 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39903.36,16211.78,12614.73,9416.21,7310.95,7987.54,6733.31,7656.57,8868.58,6837.18,8406.18,8425.16,7276.38,8766.7
1552630.0,MOONWAVE OVERDRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555350.0,Drift Mania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555880.0,Beam Car Crash Derby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556420.0,Wide Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557860.0,Gear.Club Unlimited 2 - Ultimate Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559870.0,ORBTRAIN - Slot Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561860.0,Marble Muse Arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562440.0,SunSenSim™,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562540.0,SpeedingRoad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562970.0,Hyperspace : Andy's Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563420.0,Crazy Christmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563680.0,Long Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563800.0,Traffic City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563900.0,MiniRacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563960.0,TravelRacer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564100.0,Synth Drift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564410.0,Zerone 2D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565200.0,Road Flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565530.0,Avoid The Rain 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565890.0,RaceLeague,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.18,3.62,3.49,3.55,3.54
1568180.0,USA Truck Simulator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571040.0,恶搞赛车 湿身吧！ Splash To Wild Kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571950.0,Slick Racing Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572050.0,Crash Race,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572190.0,Hyposphere Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575270.0,Robin: Race!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578300.0,Race - Total Toon Race,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578390.0,My Garage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.31,51.12,36.64,37.07,31.98,45.8,71.21,53.85,56.92,59.59,64.13,49.11,57.76,54.55,65.73,67.01,64.76
1580380.0,Descent Vector: Space Runner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581310.0,Dark Runner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581580.0,The Legend of Bear-Truck Trucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582070.0,The Forgotten Isles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584340.0,Space Ship DRIFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586930.0,Extreme racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587610.0,Little drift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587860.0,Let's Ride! Silver Buckle Stables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,1.35,1.46,1.21,1.3,1.38,1.55,1.51
1588700.0,Race me now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591310.0,World Racing '95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591870.0,Drift Phonk 666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592360.0,Kitten Burst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592390.0,Driving Simulator 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594300.0,Police Monster Drift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599130.0,Pavel Repin's Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599220.0,League Space,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599270.0,Crazy Race,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599670.0,Offroad Truck Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599680.0,Street Racing: United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600810.0,Pixel Speedrun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601220.0,Smoots Summer Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602330.0,clown town 1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603280.0,Chasing the wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603960.0,Mini Madness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605050.0,Crossy Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.85,0.81,0.9,0.83
1605120.0,Kate Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606730.0,Coin Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607000.0,Half Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607640.0,Arcade Drift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607860.0,Water Drift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608680.0,Midnight Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610020.0,KING HAJWALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610460.0,Monster Energy Supercross - The Official Videogame 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.48,81.64,56.36,36.5,30.86,23.16,21.46,23.07,24.69,36.08
1610470.0,MXGP 2021 - The Official Motocross Videogame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.05,32.07,28.41,25.39,24.84,25.3,32.22,31.15,25.2,22.89,30.65,25.99,36.2
1611870.0,Loot City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
